imp_v,spotDist,u%Chg,oLast,target
0,119,25,6,HOLD
0,120,25,6,HOLD
0,119,3,6,HOLD
0,119,6,6,HOLD
0,119,21,6,HOLD
0,119,17,7,HOLD
0,119,21,6,HOLD
0,120,47,6,HOLD
0,121,5,5,HOLD
0,121,50,7,HOLD
0,119,24,8,HOLD
0,120,46,7,HOLD
0,121,54,6,HOLD
0,122,9,6,HOLD
0,122,11,6,HOLD
0,122,43,6,HOLD
0,121,34,7,HOLD
0,120,31,7,HOLD
0,119,116,8,HOLD
0,116,57,10,HOLD
0,115,53,12,HOLD
0,113,31,13,HOLD
0,112,63,14,HOLD
0,111,1,16,HOLD
0,111,28,16,HOLD
0,110,9,17,HOLD
0,110,19,17,HOLD
0,110,60,16,HOLD
0,112,16,15,HOLD
0,112,10,14,HOLD
0,112,19,15,HOLD
0,112,8,14,HOLD
0,113,2,14,HOLD
0,113,50,14,HOLD
0,111,34,15,HOLD
0,112,42,14,HOLD
0,111,8,16,HOLD
0,111,25,15,HOLD
0,111,30,16,HOLD
0,111,25,15,HOLD
0,112,2,15,HOLD
0,112,25,15,HOLD
0,112,16,15,HOLD
0,112,5,15,HOLD
0,112,7,15,HOLD
0,112,30,15,HOLD
0,113,24,14,HOLD
0,112,10,15,HOLD
0,112,29,15,HOLD
0,113,11,14,HOLD
0,114,40,14,HOLD
0,115,85,13,HOLD
0,117,10,11,HOLD
0,117,48,11,HOLD
0,118,40,10,HOLD
0,117,13,10,HOLD
0,117,41,11,HOLD
0,116,3,12,HOLD
0,116,50,12,HOLD
0,117,3,11,HOLD
0,117,27,11,HOLD
0,118,33,10,HOLD
0,117,10,11,HOLD
0,117,50,11,HOLD
0,118,23,10,HOLD
0,117,19,11,HOLD
0,118,21,10,HOLD
0,117,8,11,HOLD
0,117,21,11,HOLD
0,117,21,11,HOLD
0,116,55,12,HOLD
0,115,83,13,HOLD
0,117,45,11,HOLD
0,116,38,12,HOLD
0,117,31,12,HOLD
0,117,14,11,HOLD
0,118,61,11,HOLD
0,116,8,12,HOLD
0,116,9,12,HOLD
0,116,10,12,HOLD
0,116,9,12,HOLD
0,117,3,12,HOLD
0,117,43,12,HOLD
0,118,10,11,HOLD
0,117,15,11,HOLD
0,118,49,11,HOLD
0,119,8,10,HOLD
0,119,31,10,HOLD
0,118,26,10,HOLD
0,118,8,11,HOLD
0,118,24,11,HOLD
0,119,58,10,HOLD
0,120,5,8,HOLD
0,120,10,8,HOLD
0,120,21,8,HOLD
0,120,12,8,HOLD
0,121,24,8,HOLD
0,120,8,8,HOLD
0,120,25,8,HOLD
0,119,26,8,HOLD
0,119,28,9,HOLD
0,120,44,8,HOLD
0,118,8,9,HOLD
0,119,9,9,HOLD
0,118,6,9,HOLD
0,118,6,9,HOLD
0,118,6,9,HOLD
0,118,22,10,HOLD
0,118,23,10,HOLD
0,117,71,10,HOLD
0,115,80,12,HOLD
0,117,34,10,HOLD
0,118,13,10,HOLD
0,118,1,10,HOLD
0,118,13,10,HOLD
0,117,12,10,HOLD
0,117,69,11,HOLD
0,119,94,9,HOLD
0,121,34,7,HOLD
0,120,34,8,HOLD
0,120,16,9,HOLD
0,120,15,8,HOLD
0,120,2,8,HOLD
0,120,17,8,HOLD
0,121,43,8,HOLD
0,120,32,9,HOLD
0,119,10,9,HOLD
0,119,33,9,HOLD
0,118,9,10,HOLD
0,119,2,10,HOLD
0,119,6,10,HOLD
0,119,53,10,HOLD
0,117,61,11,HOLD
0,119,5,9,HOLD
0,119,25,10,HOLD
0,118,46,10,HOLD
0,119,19,9,HOLD
0,120,16,9,HOLD
0,120,37,9,HOLD
0,119,127,9,HOLD
0,116,1,12,HOLD
0,116,13,12,HOLD
0,116,49,12,HOLD
0,114,39,14,HOLD
0,115,26,13,HOLD
0,115,7,13,HOLD
0,114,20,14,HOLD
0,115,35,13,HOLD
0,114,31,14,HOLD
0,113,60,15,HOLD
0,115,9,13,HOLD
0,114,20,14,HOLD
0,115,15,13,HOLD
0,115,18,14,HOLD
0,115,8,13,HOLD
0,115,5,13,HOLD
0,115,90,13,HOLD
0,117,48,11,HOLD
0,116,0,12,HOLD
0,116,22,12,HOLD
0,116,15,13,HOLD
0,116,27,13,HOLD
0,115,34,13,HOLD
0,114,1,14,HOLD
0,114,1,14,HOLD
0,114,20,14,HOLD
0,114,44,15,HOLD
0,115,5,14,HOLD
0,115,1,14,HOLD
0,115,43,14,HOLD
0,116,22,12,HOLD
0,116,71,13,HOLD
0,118,9,11,HOLD
0,118,42,11,HOLD
0,117,0,12,HOLD
0,117,23,12,HOLD
0,116,19,13,HOLD
0,117,46,12,HOLD
0,118,35,11,HOLD
0,117,35,12,HOLD
0,118,62,11,HOLD
0,116,26,13,HOLD
0,117,19,12,HOLD
0,117,37,12,HOLD
0,116,18,13,HOLD
0,116,34,13,HOLD
0,115,9,14,HOLD
0,115,22,14,HOLD
0,115,3,14,HOLD
0,115,43,14,HOLD
0,114,5,15,HOLD
0,114,19,15,HOLD
0,113,11,15,HOLD
0,113,13,16,HOLD
0,114,11,15,HOLD
0,114,9,15,HOLD
0,114,71,15,HOLD
0,112,4,17,HOLD
0,112,10,17,HOLD
0,112,20,17,HOLD
0,111,55,18,HOLD
0,110,24,19,HOLD
0,111,46,19,HOLD
0,112,38,17,HOLD
0,111,124,19,HOLD
0,107,9,23,HOLD
0,107,9,22,HOLD
0,91,41,36,HOLD
0,93,77,33,HOLD
0,95,13,27,WRITE
0,95,43,28,WRITE
0,96,23,25,WRITE
0,95,10,26,WRITE
0,95,23,27,WRITE
0,94,22,29,WRITE
0,95,64,27,WRITE
0,93,10,32,WRITE
0,92,4,33,WRITE
0,93,22,33,WRITE
0,92,6,35,WRITE
0,92,8,35,WRITE
0,92,32,34,WRITE
0,93,64,32,WRITE
0,91,49,37,WRITE
0,93,12,33,WRITE
0,93,43,32,WRITE
0,95,111,29,WRITE
0,91,23,38,WRITE
0,90,47,40,WRITE
0,92,11,36,WRITE
0,92,89,36,WRITE
0,95,38,29,WRITE
0,96,32,26,WRITE
0,95,7,29,WRITE
0,95,16,30,WRITE
0,95,9,31,WRITE
55,95,7,30,WRITE
54,95,38,30,WRITE
54,96,60,27,WRITE
53,94,56,31,WRITE
53,92,32,35,WRITE
52,93,44,33,WRITE
52,95,15,30,WRITE
51,96,19,29,WRITE
51,96,1,28,WRITE
50,96,50,28,WRITE
50,94,66,32,WRITE
49,97,15,27,WRITE
49,97,19,26,WRITE
0,97,9,27,WRITE
48,96,36,28,WRITE
0,97,1,26,WRITE
0,98,4,26,WRITE
0,98,51,26,WRITE
0,99,22,23,WRITE
0,100,97,21,WRITE
0,103,12,16,WRITE
0,104,48,16,WRITE
0,105,36,14,HOLD
0,104,105,15,HOLD
0,107,9,11,HOLD
0,108,3,10,HOLD
0,108,23,11,HOLD
0,107,52,12,HOLD
0,109,39,10,HOLD
0,110,13,9,HOLD
0,110,25,8,HOLD
0,109,1,9,HOLD
0,109,3,9,HOLD
0,109,53,9,HOLD
0,111,9,7,HOLD
0,111,19,9,HOLD
0,112,12,7,HOLD
0,112,37,7,HOLD
41,113,10,6,HOLD
41,113,9,7,HOLD
41,113,35,8,HOLD
41,112,9,9,HOLD
41,112,47,8,HOLD
41,111,28,10,HOLD
41,110,48,11,HOLD
40,108,57,13,HOLD
40,110,72,11,HOLD
40,112,19,9,HOLD
40,113,25,8,HOLD
40,112,39,9,HOLD
40,113,9,8,HOLD
39,113,21,8,HOLD
39,113,16,9,HOLD
39,112,46,9,HOLD
39,114,6,8,HOLD
39,114,85,8,HOLD
39,116,1,6,HOLD
39,116,17,6,HOLD
39,116,143,7,HOLD
39,120,203,4,HOLD
39,114,54,9,HOLD
39,115,0,7,HOLD
39,115,25,7,HOLD
39,116,3,7,HOLD
38,116,32,7,HOLD
38,115,76,8,HOLD
38,113,36,10,HOLD
38,114,106,9,HOLD
38,111,45,12,HOLD
38,112,12,11,HOLD
38,112,3,10,HOLD
38,112,6,11,HOLD
37,112,35,11,HOLD
37,113,50,10,HOLD
37,115,65,9,HOLD
37,113,32,11,HOLD
37,114,43,10,HOLD
37,112,106,11,HOLD
36,115,55,9,HOLD
36,114,9,10,HOLD
36,114,40,10,HOLD
36,112,54,12,HOLD
36,114,35,10,HOLD
36,115,10,9,HOLD
36,115,33,9,HOLD
35,116,9,9,HOLD
35,117,16,8,HOLD
35,117,69,8,HOLD
35,115,54,10,HOLD
35,113,57,10,HOLD
35,115,83,9,HOLD
35,117,52,7,HOLD
35,119,63,6,HOLD
35,121,101,5,HOLD
35,118,19,7,HOLD
35,118,16,6,HOLD
35,119,88,6,HOLD
35,121,151,5,HOLD
35,117,4,8,HOLD
34,117,29,8,HOLD
34,118,18,7,HOLD
34,117,58,8,HOLD
34,119,51,7,HOLD
34,117,4,8,HOLD
34,117,1,9,HOLD
34,117,24,9,HOLD
34,118,12,8,HOLD
34,118,55,8,HOLD
34,117,13,9,HOLD
34,117,42,9,HOLD
33,116,55,10,HOLD
33,117,16,9,HOLD
33,118,5,8,HOLD
33,118,17,9,HOLD
33,118,62,9,HOLD
33,117,23,11,HOLD
33,116,74,11,HOLD
33,118,75,10,HOLD
33,120,27,7,HOLD
32,121,34,7,HOLD
32,122,34,6,HOLD
32,123,24,7,HOLD
32,123,16,7,HOLD
32,124,11,7,HOLD
32,124,48,7,HOLD
33,125,18,6,HOLD
33,126,3,6,HOLD
33,126,26,6,HOLD
33,126,12,5,HOLD
33,126,10,6,HOLD
33,126,46,5,HOLD
33,127,21,5,HOLD
33,128,0,5,HOLD
33,128,31,5,HOLD
33,129,3,4,HOLD
33,129,39,4,HOLD
33,128,28,5,HOLD
33,129,93,5,HOLD
33,126,78,5,HOLD
33,128,46,5,HOLD
33,129,19,5,HOLD
33,130,97,4,HOLD
33,132,5,4,HOLD
33,132,6,4,HOLD
34,132,30,4,HOLD
34,133,63,4,HOLD
34,134,16,3,HOLD
34,135,46,3,HOLD
34,136,49,3,HOLD
34,135,49,3,HOLD
34,136,69,3,HOLD
33,134,37,4,HOLD
33,133,60,4,HOLD
34,135,28,3,HOLD
34,135,115,3,HOLD
33,138,25,3,HOLD
33,137,6,3,HOLD
33,137,17,3,HOLD
33,137,30,3,HOLD
33,136,43,4,HOLD
33,135,46,4,HOLD
33,136,45,4,HOLD
33,137,29,3,HOLD
33,138,35,3,HOLD
33,139,7,3,HOLD
33,139,50,3,HOLD
32,138,43,3,HOLD
32,137,34,4,HOLD
32,138,3,3,HOLD
32,138,9,3,HOLD
32,138,28,3,HOLD
32,138,12,3,HOLD
32,139,62,3,HOLD
32,140,102,3,HOLD
31,138,19,3,HOLD
31,137,82,4,HOLD
31,139,1,3,HOLD
31,139,56,3,HOLD
31,138,33,4,HOLD
30,139,76,4,HOLD
30,140,6,3,HOLD
30,140,3,3,HOLD
30,140,99,3,HOLD
29,142,42,2,HOLD
29,143,47,2,HOLD
28,142,69,2,HOLD
28,144,83,2,HOLD
27,142,116,5,HOLD
27,144,19,3,HOLD
0,144,13,4,HOLD
0,144,40,4,HOLD
0,143,45,4,HOLD
0,144,147,4,HOLD
0,147,124,3,HOLD
0,144,35,4,HOLD
0,144,50,7,HOLD
0,145,255,8,HOLD
0,139,122,3,HOLD
0,136,99,5,HOLD
0,134,11,4,HOLD
0,133,41,4,HOLD
0,132,34,4,HOLD
0,132,16,2,HOLD
0,132,69,2,HOLD
0,130,26,3,HOLD
0,130,16,3,HOLD
0,129,18,3,HOLD
0,130,33,3,HOLD
0,129,79,3,HOLD
0,131,37,3,HOLD
0,130,6,3,HOLD
0,130,13,3,HOLD
0,129,9,3,HOLD
0,129,49,3,HOLD
0,128,25,4,HOLD
0,129,25,3,HOLD
0,128,3,4,HOLD
0,128,6,4,HOLD
0,128,21,4,HOLD
0,128,17,4,HOLD
0,128,21,4,HOLD
0,129,47,3,HOLD
0,130,5,3,HOLD
0,130,50,4,HOLD
0,128,24,5,HOLD
0,129,46,5,HOLD
0,130,54,4,HOLD
0,131,9,4,HOLD
0,131,11,4,HOLD
0,131,43,4,HOLD
0,130,34,4,HOLD
0,129,31,5,HOLD
0,128,116,5,HOLD
0,125,57,7,HOLD
0,124,53,8,HOLD
0,122,31,9,HOLD
0,121,63,9,HOLD
0,120,1,11,HOLD
0,120,28,11,HOLD
0,119,9,11,HOLD
0,119,19,12,HOLD
0,119,60,11,HOLD
0,121,16,10,HOLD
0,121,10,10,HOLD
0,121,19,10,HOLD
0,121,8,9,HOLD
0,122,2,9,HOLD
0,122,50,9,HOLD
0,120,34,10,HOLD
0,121,42,10,HOLD
0,120,8,10,HOLD
0,120,25,10,HOLD
0,120,30,11,HOLD
0,120,25,10,HOLD
0,121,2,10,HOLD
0,121,25,10,HOLD
0,121,16,10,HOLD
0,121,5,10,HOLD
0,121,7,10,HOLD
0,121,30,10,HOLD
0,122,24,9,HOLD
0,121,10,10,HOLD
0,121,29,10,HOLD
0,122,11,9,HOLD
0,123,40,9,HOLD
0,124,85,9,HOLD
0,126,10,7,HOLD
0,126,48,7,HOLD
0,127,40,6,HOLD
0,126,13,7,HOLD
0,126,41,7,HOLD
0,125,3,8,HOLD
0,125,50,8,HOLD
0,126,3,7,HOLD
0,126,27,7,HOLD
0,127,33,7,HOLD
0,126,10,7,HOLD
0,126,50,7,HOLD
0,127,23,7,HOLD
0,126,19,7,HOLD
0,127,21,7,HOLD
0,126,8,7,HOLD
0,126,21,7,HOLD
0,126,21,8,HOLD
0,125,55,8,HOLD
0,124,83,9,HOLD
0,126,45,8,HOLD
0,125,38,9,HOLD
0,126,31,8,HOLD
0,126,14,7,HOLD
0,127,61,7,HOLD
0,125,8,8,HOLD
0,125,9,8,HOLD
0,125,10,8,HOLD
0,125,9,8,HOLD
0,126,3,8,HOLD
0,126,43,8,HOLD
0,127,10,7,HOLD
0,126,15,8,HOLD
0,127,49,7,HOLD
0,128,8,7,HOLD
0,128,31,7,HOLD
0,127,26,7,HOLD
0,127,8,7,HOLD
0,127,24,7,HOLD
0,128,58,7,HOLD
0,129,5,5,HOLD
0,129,10,5,HOLD
0,129,21,5,HOLD
0,129,12,5,HOLD
0,130,24,5,HOLD
0,129,8,5,HOLD
0,129,25,5,HOLD
0,128,26,5,HOLD
0,128,28,5,HOLD
0,129,44,5,HOLD
0,127,8,6,HOLD
0,128,9,6,HOLD
0,127,6,6,HOLD
0,127,6,6,HOLD
0,127,6,6,HOLD
0,127,22,6,HOLD
0,127,23,6,HOLD
0,126,71,6,HOLD
0,124,80,8,HOLD
0,126,34,6,HOLD
0,127,13,6,HOLD
0,127,1,6,HOLD
0,127,13,6,HOLD
0,126,12,6,HOLD
0,126,69,7,HOLD
0,128,94,6,HOLD
0,130,34,5,HOLD
0,129,34,5,HOLD
0,129,16,5,HOLD
0,129,15,5,HOLD
0,129,2,5,HOLD
0,129,17,5,HOLD
0,130,43,5,HOLD
0,129,32,5,HOLD
0,128,10,6,HOLD
0,128,33,6,HOLD
0,127,9,6,HOLD
0,128,2,6,HOLD
0,128,6,6,HOLD
0,128,53,6,HOLD
0,126,61,7,HOLD
0,128,5,6,HOLD
0,128,25,6,HOLD
0,127,46,6,HOLD
0,128,19,6,HOLD
0,129,16,6,HOLD
0,129,37,5,HOLD
0,128,127,6,HOLD
0,125,1,8,HOLD
0,125,13,8,HOLD
0,125,49,8,HOLD
0,123,39,9,HOLD
0,124,26,8,HOLD
0,124,7,9,HOLD
0,123,20,9,HOLD
0,124,35,8,HOLD
0,123,31,9,HOLD
0,122,60,10,HOLD
0,124,9,9,HOLD
0,123,20,9,HOLD
0,124,15,9,HOLD
0,124,18,9,HOLD
0,124,8,9,HOLD
0,124,5,8,HOLD
0,124,90,9,HOLD
0,127,48,7,HOLD
0,125,0,8,HOLD
0,125,22,8,HOLD
0,125,15,8,HOLD
0,125,27,8,HOLD
0,124,34,9,HOLD
0,123,1,9,HOLD
0,123,1,9,HOLD
0,123,20,9,HOLD
0,123,44,10,HOLD
0,124,5,9,HOLD
0,124,1,9,HOLD
0,124,43,9,HOLD
0,125,22,8,HOLD
0,125,71,8,HOLD
0,127,9,7,HOLD
0,127,42,7,HOLD
0,126,0,8,HOLD
0,126,23,8,HOLD
0,125,19,8,HOLD
0,126,46,8,HOLD
0,127,35,7,HOLD
0,126,35,8,HOLD
0,127,62,7,HOLD
0,125,26,8,HOLD
0,126,19,8,HOLD
0,126,37,8,HOLD
0,125,18,8,HOLD
0,125,34,8,HOLD
0,124,9,9,HOLD
0,124,22,9,HOLD
0,124,3,9,HOLD
0,124,43,9,HOLD
0,123,5,10,HOLD
0,123,19,10,HOLD
0,123,11,10,HOLD
0,122,13,11,HOLD
0,123,11,10,HOLD
0,123,9,10,HOLD
0,123,71,10,HOLD
0,121,4,11,HOLD
0,121,10,11,HOLD
0,121,20,12,HOLD
0,120,55,12,HOLD
0,119,24,13,HOLD
0,120,46,13,HOLD
0,121,38,12,HOLD
0,120,124,13,HOLD
0,116,9,16,HOLD
0,116,9,16,HOLD
0,100,41,16,WRITE
0,102,77,13,HOLD
0,104,13,9,WRITE
0,104,43,10,WRITE
0,105,23,8,WRITE
0,105,10,9,WRITE
0,104,23,10,WRITE
0,103,22,11,HOLD
0,104,64,10,HOLD
0,102,10,13,HOLD
0,101,4,14,HOLD
0,102,22,15,HOLD
0,101,6,16,HOLD
0,101,8,16,HOLD
0,101,32,15,HOLD
0,102,64,14,HOLD
0,100,49,18,HOLD
0,102,12,15,HOLD
0,102,43,15,HOLD
0,104,111,13,HOLD
0,100,23,20,HOLD
0,99,47,22,HOLD
0,101,11,19,HOLD
0,101,89,18,HOLD
0,104,38,13,HOLD
0,105,32,11,HOLD
0,104,7,13,HOLD
0,104,16,14,HOLD
0,104,9,15,HOLD
0,104,7,15,HOLD
0,104,38,14,HOLD
0,105,60,13,HOLD
0,103,56,15,HOLD
53,101,32,19,HOLD
52,103,44,17,HOLD
0,104,15,15,HOLD
0,105,19,14,HOLD
0,105,1,14,HOLD
0,105,50,14,HOLD
0,103,66,17,HOLD
0,106,15,13,HOLD
0,106,19,13,HOLD
0,106,9,13,HOLD
0,105,36,14,HOLD
0,107,1,13,HOLD
0,107,4,13,HOLD
0,107,51,13,HOLD
0,108,22,10,HOLD
0,109,97,9,HOLD
0,112,12,6,HOLD
0,113,48,7,HOLD
0,114,36,5,HOLD
0,113,105,6,HOLD
0,116,9,4,HOLD
0,117,3,4,HOLD
0,117,23,4,HOLD
0,116,52,4,HOLD
0,118,39,4,HOLD
0,119,13,3,HOLD
0,119,25,3,HOLD
0,118,1,3,HOLD
0,118,3,3,HOLD
0,118,53,3,HOLD
0,120,9,3,HOLD
0,120,19,4,HOLD
0,121,12,3,HOLD
0,121,37,3,HOLD
0,122,10,3,HOLD
0,122,9,3,HOLD
0,122,35,3,HOLD
0,121,9,4,HOLD
0,121,47,4,HOLD
41,120,28,5,HOLD
41,119,48,5,HOLD
40,117,57,6,HOLD
40,119,72,5,HOLD
172,121,19,4,HOLD
40,122,25,4,HOLD
40,121,39,4,HOLD
40,122,9,4,HOLD
39,122,21,4,HOLD
39,122,16,4,HOLD
39,121,46,4,HOLD
39,123,6,4,HOLD
39,123,85,4,HOLD
39,125,1,3,HOLD
39,125,17,3,HOLD
39,125,143,3,HOLD
39,129,203,2,HOLD
39,123,54,4,HOLD
39,124,0,3,HOLD
39,124,25,3,HOLD
39,125,3,3,HOLD
38,125,32,3,HOLD
38,124,76,4,HOLD
38,122,36,5,HOLD
38,123,106,4,HOLD
38,120,45,6,HOLD
38,121,12,5,HOLD
38,121,3,5,HOLD
38,121,6,5,HOLD
37,121,35,5,HOLD
37,122,50,5,HOLD
37,124,65,4,HOLD
37,122,32,5,HOLD
37,123,43,5,HOLD
37,121,106,6,HOLD
36,124,55,4,HOLD
36,123,9,5,HOLD
36,123,40,5,HOLD
36,121,54,6,HOLD
36,123,35,5,HOLD
36,124,10,5,HOLD
36,124,33,5,HOLD
35,125,9,4,HOLD
35,126,16,4,HOLD
35,126,69,4,HOLD
35,124,54,5,HOLD
35,122,57,5,HOLD
35,124,83,5,HOLD
35,126,52,4,HOLD
35,128,63,3,HOLD
35,130,101,2,HOLD
35,127,19,3,HOLD
35,127,16,3,HOLD
35,128,88,3,HOLD
35,130,151,2,HOLD
35,126,4,4,HOLD
34,126,29,4,HOLD
34,127,18,4,HOLD
34,126,58,5,HOLD
34,128,51,4,HOLD
34,126,4,5,HOLD
34,126,1,5,HOLD
34,126,24,5,HOLD
34,127,12,5,HOLD
34,127,55,5,HOLD
34,126,13,6,HOLD
34,126,42,6,HOLD
33,125,55,6,HOLD
33,126,16,5,HOLD
33,127,5,5,HOLD
33,127,17,6,HOLD
33,127,62,6,HOLD
33,126,23,7,HOLD
33,125,74,8,HOLD
33,127,75,7,HOLD
33,129,27,5,HOLD
32,130,34,4,HOLD
32,131,34,4,HOLD
32,132,24,4,HOLD
32,132,16,4,HOLD
32,133,11,4,HOLD
32,133,48,4,HOLD
33,134,18,4,HOLD
33,135,3,3,HOLD
33,135,26,4,HOLD
33,135,12,3,HOLD
33,135,10,3,HOLD
33,135,46,3,HOLD
33,136,21,3,HOLD
33,137,0,3,HOLD
33,137,31,3,HOLD
33,138,3,3,HOLD
33,138,39,3,HOLD
33,137,28,3,HOLD
33,138,93,3,HOLD
33,135,78,3,HOLD
33,137,46,3,HOLD
33,138,19,3,HOLD
33,139,97,3,HOLD
33,141,5,3,HOLD
33,141,6,3,HOLD
34,141,30,3,HOLD
34,142,63,2,HOLD
34,143,16,2,HOLD
34,144,46,2,HOLD
34,145,49,2,HOLD
34,144,49,2,HOLD
34,145,69,2,HOLD
33,143,37,2,HOLD
33,142,60,2,HOLD
34,144,28,2,HOLD
34,144,115,2,HOLD
33,147,25,2,HOLD
33,146,6,2,HOLD
33,146,17,2,HOLD
33,146,30,2,HOLD
33,145,43,2,HOLD
33,144,46,3,HOLD
33,145,45,2,HOLD
33,146,29,2,HOLD
33,147,35,2,HOLD
33,148,7,2,HOLD
33,148,50,2,HOLD
32,147,43,2,HOLD
32,146,34,2,HOLD
32,147,3,2,HOLD
32,147,9,2,HOLD
32,147,28,2,HOLD
32,147,12,2,HOLD
32,148,62,2,HOLD
32,149,102,2,HOLD
31,147,19,2,HOLD
31,146,82,2,HOLD
31,148,1,2,HOLD
31,148,56,2,HOLD
31,147,33,3,HOLD
30,148,76,2,HOLD
30,149,6,2,HOLD
30,149,3,2,HOLD
30,149,99,2,HOLD
29,152,42,2,HOLD
29,152,47,2,HOLD
28,151,69,1,HOLD
28,153,83,1,HOLD
27,151,116,5,HOLD
0,154,19,2,HOLD
0,153,13,2,HOLD
0,153,40,2,HOLD
0,152,45,3,HOLD
0,153,147,2,HOLD
0,156,124,2,HOLD
0,153,35,2,HOLD
0,153,50,5,HOLD
0,154,255,6,HOLD
0,148,122,1,HOLD
0,145,99,4,HOLD
0,143,11,3,HOLD
0,142,41,3,HOLD
0,141,34,3,HOLD
0,141,16,1,HOLD
0,141,69,1,HOLD
0,139,26,2,HOLD
0,139,16,2,HOLD
0,138,18,2,HOLD
0,139,33,2,HOLD
0,138,79,2,HOLD
0,140,37,2,HOLD
0,139,6,2,HOLD
0,139,13,2,HOLD
0,138,9,2,HOLD
0,138,49,2,HOLD
0,137,25,2,HOLD
0,138,25,2,HOLD
0,137,3,2,HOLD
0,137,6,2,HOLD
0,137,21,2,HOLD
0,137,17,3,HOLD
0,137,21,2,HOLD
0,138,47,2,HOLD
0,139,5,2,HOLD
0,139,50,3,HOLD
0,137,24,3,HOLD
0,138,46,3,HOLD
0,139,54,3,HOLD
0,140,9,2,HOLD
0,140,11,2,HOLD
0,140,43,3,HOLD
0,139,34,3,HOLD
0,138,31,3,HOLD
0,137,116,3,HOLD
0,134,57,5,HOLD
0,133,53,5,HOLD
0,131,31,6,HOLD
0,130,63,6,HOLD
0,129,1,7,HOLD
0,129,28,7,HOLD
0,128,9,8,HOLD
0,128,19,8,HOLD
0,128,60,8,HOLD
0,130,16,7,HOLD
0,130,10,7,HOLD
0,130,19,7,HOLD
0,130,8,7,HOLD
0,131,2,6,HOLD
0,131,50,6,HOLD
0,129,34,7,HOLD
0,130,42,7,HOLD
0,129,8,7,HOLD
0,129,25,7,HOLD
0,129,30,8,HOLD
0,129,25,7,HOLD
0,130,2,7,HOLD
0,130,25,7,HOLD
0,130,16,7,HOLD
0,130,5,7,HOLD
0,130,7,7,HOLD
0,130,30,7,HOLD
0,131,24,7,HOLD
0,130,10,7,HOLD
0,130,29,7,HOLD
0,131,11,7,HOLD
0,132,40,7,HOLD
0,133,85,6,HOLD
0,135,10,5,HOLD
0,135,48,5,HOLD
0,136,40,4,HOLD
0,135,13,5,HOLD
0,135,41,5,HOLD
0,134,3,6,HOLD
0,134,50,6,HOLD
0,135,3,5,HOLD
0,135,27,5,HOLD
0,136,33,5,HOLD
0,135,10,5,HOLD
0,135,50,5,HOLD
0,136,23,5,HOLD
0,135,19,5,HOLD
0,136,21,5,HOLD
0,135,8,5,HOLD
0,135,21,5,HOLD
0,135,21,6,HOLD
0,134,55,6,HOLD
0,133,83,7,HOLD
0,135,45,6,HOLD
0,134,38,6,HOLD
0,135,31,6,HOLD
0,135,14,5,HOLD
0,136,61,5,HOLD
0,134,8,6,HOLD
0,134,9,6,HOLD
0,134,10,6,HOLD
0,134,9,6,HOLD
0,135,3,6,HOLD
0,135,43,6,HOLD
0,136,10,5,HOLD
0,135,15,5,HOLD
0,136,49,5,HOLD
0,137,8,5,HOLD
0,137,31,5,HOLD
0,136,26,5,HOLD
0,136,8,5,HOLD
0,136,24,5,HOLD
0,137,58,5,HOLD
0,138,5,3,HOLD
0,138,10,3,HOLD
0,138,21,3,HOLD
0,138,12,3,HOLD
0,139,24,3,HOLD
0,138,8,3,HOLD
0,138,25,3,HOLD
0,137,26,3,HOLD
0,137,28,3,HOLD
0,138,44,3,HOLD
0,136,8,4,HOLD
0,137,9,4,HOLD
0,136,6,4,HOLD
0,136,6,4,HOLD
0,136,6,4,HOLD
0,136,22,4,HOLD
0,136,23,4,HOLD
0,135,71,4,HOLD
0,133,80,5,HOLD
0,135,34,4,HOLD
0,136,13,4,HOLD
0,136,1,4,HOLD
0,136,13,4,HOLD
0,135,12,4,HOLD
0,135,69,4,HOLD
0,137,94,4,HOLD
0,139,34,3,HOLD
0,138,34,3,HOLD
0,138,16,4,HOLD
0,138,15,3,HOLD
0,138,2,3,HOLD
0,138,17,3,HOLD
0,139,43,3,HOLD
0,138,32,4,HOLD
0,137,10,4,HOLD
0,137,33,4,HOLD
0,136,9,4,HOLD
0,137,2,4,HOLD
0,137,6,4,HOLD
0,137,53,4,HOLD
0,135,61,5,HOLD
0,137,5,4,HOLD
0,137,25,4,HOLD
0,136,46,4,HOLD
0,137,19,4,HOLD
0,138,16,4,HOLD
0,138,37,4,HOLD
0,137,127,4,HOLD
0,134,1,5,HOLD
0,134,13,5,HOLD
0,134,49,5,HOLD
0,132,39,6,HOLD
0,133,26,5,HOLD
0,133,7,6,HOLD
0,132,20,6,HOLD
0,133,35,6,HOLD
0,132,31,6,HOLD
0,131,60,7,HOLD
0,133,9,6,HOLD
0,132,20,6,HOLD
0,133,15,6,HOLD
0,133,18,6,HOLD
0,133,8,6,HOLD
0,133,5,6,HOLD
0,133,90,6,HOLD
0,136,48,5,HOLD
0,134,0,5,HOLD
0,134,22,5,HOLD
0,134,15,6,HOLD
0,134,27,5,HOLD
0,133,34,6,HOLD
0,132,1,6,HOLD
0,132,1,6,HOLD
0,132,20,6,HOLD
0,132,44,7,HOLD
0,133,5,6,HOLD
0,133,1,6,HOLD
0,133,43,6,HOLD
0,134,22,5,HOLD
0,134,71,6,HOLD
0,136,9,5,HOLD
0,136,42,5,HOLD
0,135,0,5,HOLD
